id,pre_brand,cur_brand,zone,edu,children,date,pro,cur_brand2,pre_brand2,zone2,edu2,pro2,enroll_type2,enroll_age,age_period,open_rate,ctr,or_all,ctr_all,or01,ctr01,redem_rate,redem_rate1
1.00005E+12,11,12,1,3,1,11/30/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-202,Stage 0,,,0.17,0,0.25,0,1,
1.00005E+12,41,52,9,3,2,8/31/2020,22,Parent's Choice,Kirkland Stage 1,Others,High School,Saskatchewan,Self Enrolled,-9,Stage 0,,,0.03,0,,,0,
1.00005E+12,21,22,1,2,1,5/31/2020,12,Nestle,Nestle Stage 1,MJN,Elementary School,British Columbia,Self Enrolled,-250,Stage 0,,,0.59,0.09,0.8,0.2,0.5,
1.00005E+12,13,52,1,2,1,5/31/2020,19,Parent's Choice,MJN Solutions,MJN,Elementary School,Ontario,Self Enrolled,-189,Stage 0,,,0.14,0.07,0,0,0,
1.00005E+12,11,12,1,3, ,8/31/2020,22,MJN,MJN Stage1,MJN,High School,Saskatchewan,Self Enrolled,27,Stage 1,,,0.24,0.06,,,,
1.00005E+12,31,32,1,1,1,5/31/2020,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,CoReg,-209,Stage 0,,,0.1,0,0,0,0,
1.00005E+12,21,22,1,3,1,8/31/2020,15,Nestle,Nestle Stage 1,MJN,High School,Newfoundland & Labrador,Self Enrolled,-211,Stage 0,,,0.13,0.02,0.11,0,0,
1.00005E+12,31,32,3,3,1,8/31/2020,19,Abbott,Abbott Stage1,Others,High School,Ontario,Self Enrolled,-190,Stage 0,,,0.38,0.13,0,0,0,
1.00005E+12,21,22,3,1,1,8/31/2020,19,Nestle,Nestle Stage 1,Others,Elementary School,Ontario,Self Enrolled,-231,Stage 0,,,0.24,0.07,0.17,0,0,
1.00005E+12,31,32,3,2,1,5/31/2020,19,Abbott,Abbott Stage1,Others,Elementary School,Ontario,Self Enrolled,-124,Stage 0,,,0,0,,,0,
1.00005E+12,21,22,1,2,1,5/31/2020,13,Nestle,Nestle Stage 1,MJN,Elementary School,Manitoba,Self Enrolled,-111,Stage 0,,,0.75,0.5,,,0,
1.00005E+12,11,12,1,2,3,5/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,22,Stage 1,,,0,0,,,0,
1.00005E+12,12,32,9,3,1,8/31/2020,21,Abbott,MJN Stage2,Others,High School,Quebec,Self Enrolled,-155,Stage 0,,,0.53,0,0,0,1,
1.00005E+12,23,22,9,2,1,5/31/2020,19,Nestle,Nestle Solutions,Others,Elementary School,Ontario,Self Enrolled,44,Stage 1,0,0,0,0,0,0,0,
1.00005E+12,21,22,3,3,3,2/29/2020,19,Nestle,Nestle Stage 1,Others,High School,Ontario,CoReg,14,Stage 1,,,0,0,,,,
1.00005E+12,33,32,1,3,2,5/31/2020,11,Abbott,Abbott Solutions,MJN,High School,Alberta,Self Enrolled,11,Stage 1,,,0,0,0,0,,
1.00005E+12,31,32,3,2,1,8/31/2020,19,Abbott,Abbott Stage1,Others,Elementary School,Ontario,CoReg,-157,Stage 0,,,0.11,0,,,0,
1.00005E+12,21,22,1,3,1,2/29/2020,19,Nestle,Nestle Stage 1,MJN,High School,Ontario,Self Enrolled,-88,Stage 0,,,0,0,,,,
1.00005E+12,41,32,3,2,1,2/29/2020,19,Abbott,Kirkland Stage 1,Others,Elementary School,Ontario,Self Enrolled,-30,Stage 0,,,0.11,0,,,,
1.00005E+12,11,12,1,3,1,11/30/2020,12,MJN,MJN Stage1,MJN,High School,British Columbia,Self Enrolled,-53,Stage 0,,,0.13,0.04,,,0,
1.00005E+12,11,12,1,3,1,8/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-184,Stage 0,,,0,0,0,0,0.5,
1.00005E+12,21,22,3,3,2,5/31/2020,19,Nestle,Nestle Stage 1,Others,High School,Ontario,CoReg,-214,Stage 0,,,0,0,0,0,0,
1.00005E+12,21,32,3,3,2,5/31/2020,22,Abbott,Nestle Stage 1,Others,High School,Saskatchewan,CoReg,-143,Stage 0,,,0.11,0,0,0,,
1.00005E+12,11,12,1,2, ,2/29/2020,15,MJN,MJN Stage1,MJN,Elementary School,Newfoundland & Labrador,Self Enrolled,51,Stage 1,,,0,0,,,,
1.00005E+12,11,12,1,2,1,5/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,98,Stage 1,,,0,0,,,1,
1.00005E+12,21,22,1,1,3,2/29/2020,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-241,Stage 0,,,0,0,0,0,1,
1.00005E+12,31,32,3,3,1,8/31/2020,19,Abbott,Abbott Stage1,Others,High School,Ontario,Self Enrolled,-50,Stage 0,,,0.08,0.04,0.2,0.13,0,
1.00005E+12,61,62,1,2,1,8/31/2020,11,President's Choice,President's Choice Stage 2,MJN,Elementary School,Alberta,Self Enrolled,266,Stage 2,,,0,0,0,0,0,
1.00005E+12,11,22,4,2, ,2/29/2020,21,Nestle,MJN Stage1,Others,Elementary School,Quebec,Self Enrolled,56,Stage 1,,,0,0,,,,
1.00005E+12,31,32,3,3,2,11/30/2020,19,Abbott,Abbott Stage1,Others,High School,Ontario,CoReg,-227,Stage 0,0.5,0,0.21,0,0.28,0,0,0
1.00005E+12,21,22, ,2,3,11/30/2020,19,Nestle,Nestle Stage 1,Others,Elementary School,Ontario,CoReg,-101,Stage 0,,,0.02,0,0,0,0,0
1.00005E+12,13,12,1,3, ,11/30/2020,12,MJN,MJN Solutions,MJN,High School,British Columbia,Self Enrolled,-36,Stage 0,,,0.04,0,0,0,1,
1.00005E+12,12,52,1,3, ,5/31/2020,19,Parent's Choice,MJN Stage2,MJN,High School,Ontario,Self Enrolled,4,Stage 1,,,0,0,,,0,
1.00005E+12,51,52,1,2,3,2/29/2020,19,Parent's Choice,Parent's Choice Stage 1,MJN,Elementary School,Ontario,CoReg,-144,Stage 0,,,0,0,0,0,1,
1.00005E+12,31,32,3,2,1,5/31/2020,19,Abbott,Abbott Stage1,Others,Elementary School,Ontario,Self Enrolled,-199,Stage 0,,,0,0,0,0,0,
1.00005E+12,12,12,1,3,2,11/30/2020,19,MJN,MJN Stage2,MJN,High School,Ontario,Self Enrolled,9,Stage 1,,,0.72,0.07,1,1,1,
1.00005E+12,31,32,1,2,1,5/31/2020,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,CoReg,11,Stage 1,,,0,0,,,0,
1.00005E+12,32,32,1,3,1,11/30/2020,11,Abbott,Abbott Stage2,MJN,High School,Alberta,CoReg,-222,Stage 0,,,0.11,0,0.08,0,0,
1.00005E+12,12,22,1,2,3,5/31/2020,19,Nestle,MJN Stage2,MJN,Elementary School,Ontario,Self Enrolled,5,Stage 1,,,0,0,,,0,
1.00005E+12,32,62,1,1, ,11/30/2020,11,President's Choice,Abbott Stage2,MJN,Elementary School,Alberta,CoReg,-229,Stage 0,,,0.04,0,0.07,0,0,
1.00005E+12,21,22,1,3,2,5/31/2020,12,Nestle,Nestle Stage 1,MJN,High School,British Columbia,CoReg,-31,Stage 0,,,0,0,,,0,
1.00005E+12,21,32,3,3,1,5/31/2020,22,Abbott,Nestle Stage 1,Others,High School,Saskatchewan,CoReg,-178,Stage 0,,,0.43,0.29,1,1,1,
1.00005E+12,31,32,3,2,1,8/31/2020,19,Abbott,Abbott Stage1,Others,Elementary School,Ontario,Self Enrolled,-138,Stage 0,,,0,0,,,0.5,
1.00005E+12,13,12,1,1,1,5/31/2020,19,MJN,MJN Solutions,MJN,Elementary School,Ontario,Self Enrolled,-248,Stage 0,,,0.25,0.13,0,0,1,
1.00005E+12,31,32,1,2,3,5/31/2020,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,Self Enrolled,-144,Stage 0,,,0,0,0,0,0,
1.00005E+12,11,12,1,3, ,11/30/2020,12,MJN,MJN Stage1,MJN,High School,British Columbia,Self Enrolled,-55,Stage 0,,,0.62,0,,,1,
1.00005E+12,21,22,1,2, ,5/31/2020,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,Self Enrolled,81,Stage 1,,,0,0,,,,
1.00005E+12,11,12,1,3,1,5/31/2020,15,MJN,MJN Stage1,MJN,High School,Newfoundland & Labrador,Self Enrolled,-51,Stage 0,,,0.11,0.06,0,0,,
1.00005E+12,11,12,1,3,1,5/31/2020,12,MJN,MJN Stage1,MJN,High School,British Columbia,Self Enrolled,17,Stage 1,,,0,0,,,1,
1.00005E+12,21,22,1,3,2,2/29/2020,19,Nestle,Nestle Stage 1,MJN,High School,Ontario,Self Enrolled,-56,Stage 0,,,0,0,,,,
1.00005E+12,22,22,1,1,1,5/31/2020,11,Nestle,Nestle Stage 2,MJN,Elementary School,Alberta,Self Enrolled,79,Stage 1,,,0.03,0,0,0,0,0
1.00005E+12,31,32,1,1,1,5/31/2020,13,Abbott,Abbott Stage1,MJN,Elementary School,Manitoba,CoReg,-213,Stage 0,,,0.78,0,1,0,0,
1.00005E+12,21,22,3,3,1,5/31/2020,14,Nestle,Nestle Stage 1,Others,High School,New Brunswick,Self Enrolled,-212,Stage 0,,,0.17,0,0.2,0,0,
1.00005E+12,21,22,3,1,3,2/29/2020,14,Nestle,Nestle Stage 1,Others,Elementary School,New Brunswick,Self Enrolled,278,Stage 2,,,0,0,,,,
1.00005E+12,21,22,1,3,1,2/29/2020,19,Nestle,Nestle Stage 1,MJN,High School,Ontario,CoReg,-21,Stage 0,,,0,0,,,,
1.00005E+12,21,22,9,3,1,8/31/2020,21,Nestle,Nestle Stage 1,Others,High School,Quebec,Self Enrolled,-26,Stage 0,,,0.02,0,0,0,0,
1.00005E+12,31,12,1,3, ,5/31/2020,19,MJN,Abbott Stage1,MJN,High School,Ontario,Self Enrolled,44,Stage 1,,,0.09,0,,,,
1.00005E+12,11,12,1,2,1,5/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,-22,Stage 0,,,0.32,0.16,,,0,
1.00005E+12,23,22,3,3,1,5/31/2020,19,Nestle,Nestle Solutions,Others,High School,Ontario,Self Enrolled,-55,Stage 0,,,0.09,0.04,0.11,0.06,0,0
1.00005E+12,51,52,3,2,1,8/31/2020,19,Parent's Choice,Parent's Choice Stage 1,Others,Elementary School,Ontario,Self Enrolled,213,Stage 2,,,0.39,0.12,0,0,0.5,
1.00005E+12,13,12,3,3,1,8/31/2020,19,MJN,MJN Solutions,Others,High School,Ontario,Self Enrolled,-10,Stage 0,,,0.07,0,,,0,
1.00005E+12,33,62, ,2,2,2/29/2020,19,President's Choice,Abbott Solutions,Others,Elementary School,Ontario,Self Enrolled,-89,Stage 0,,,0,0,,,,
1.00005E+12,11,12,1,2,1,2/29/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,39,Stage 1,,,0,0,,,0,
1.00005E+12,11,12,1,3,1,8/31/2020,12,MJN,MJN Stage1,MJN,High School,British Columbia,Self Enrolled,-80,Stage 0,,,0.02,0,0.17,0,0,
1.00005E+12,11,12,1,3, ,5/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,13,Stage 1,,,0.12,0.12,,,1,
1.00005E+12,31,32,1,3,1,8/31/2020,12,Abbott,Abbott Stage1,MJN,High School,British Columbia,Self Enrolled,-139,Stage 0,,,0,0,0,0,0,
1.00005E+12,23,22,3,3,1,5/31/2020,19,Nestle,Nestle Solutions,Others,High School,Ontario,CoReg,-220,Stage 0,,,0.06,0.06,0.07,0.07,0,
1.00005E+12,11,12,1,3,2,8/31/2020,11,MJN,MJN Stage1,MJN,High School,Alberta,Self Enrolled,12,Stage 1,,,0.29,0.07,0,0,0,
1.00005E+12,32,32,9,3,1,11/30/2020,21,Abbott,Abbott Stage2,Others,High School,Quebec,Self Enrolled,-229,Stage 0,,,0.1,0.02,0.14,0,0,
1.00005E+12,21,22,3,2,3,5/31/2020,19,Nestle,Nestle Stage 1,Others,Elementary School,Ontario,Self Enrolled,-190,Stage 0,,,0.1,0.1,0.5,0.5,1,
1.00005E+12,51,12,1,2,3,5/31/2020,19,MJN,Parent's Choice Stage 1,MJN,Elementary School,Ontario,Self Enrolled,116,Stage 1,,,0,0,,,0,
1.00005E+12,32,12,3,2, ,8/31/2020,19,MJN,Abbott Stage2,Others,Elementary School,Ontario,CoReg,-44,Stage 0,,,0.56,0.22,,,0,
1.00005E+12,13,32,3,3,1,8/31/2020,19,Abbott,MJN Solutions,Others,High School,Ontario,Self Enrolled,-46,Stage 0,,,0.09,0,0.33,0,0,
1.00005E+12,21,22,3,3,1,5/31/2020,19,Nestle,Nestle Stage 1,Others,High School,Ontario,Self Enrolled,31,Stage 1,,,0,0,,,0,
1.00005E+12,21,22,4,2,1,8/31/2020,21,Nestle,Nestle Stage 1,Others,Elementary School,Quebec,Self Enrolled,-235,Stage 0,,,0.11,0.06,0.13,0.13,0,
1.00005E+12,31,32,1,2,1,5/31/2020,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,Self Enrolled,24,Stage 1,,,0,0,0,0,1,
1.00005E+12,31,32,1,3,1,5/31/2020,11,Abbott,Abbott Stage1,MJN,High School,Alberta,Self Enrolled,-67,Stage 0,,,0.07,0,,,,
1.00005E+12,22,22,1,2,2,5/31/2020,13,Nestle,Nestle Stage 2,MJN,Elementary School,Manitoba,Self Enrolled,-859,Stage 0,,,0.71,0,,,0,
1.00005E+12,11,12,1,3,1,5/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-157,Stage 0,,,0.25,0,,,1,
1.00005E+12,11,22,1,1,1,8/31/2020,19,Nestle,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,271,Stage 2,,,0.04,0.02,,,0,
1.00005E+12,31,32,3,3,1,5/31/2020,19,Abbott,Abbott Stage1,Others,High School,Ontario,CoReg,-226,Stage 0,,,0.05,0,0.07,0,0,
1.00005E+12,31,32,3, ,1,8/31/2020,19,Abbott,Abbott Stage1,Others,Others,Ontario,CoReg,-69,Stage 0,,,0.09,0.09,,,0,
1.00005E+12,13,12,1,2,1,8/31/2020,19,MJN,MJN Solutions,MJN,Elementary School,Ontario,Self Enrolled,14,Stage 1,,,0.19,0.06,,,0.5,
1.00005E+12,11,32,1,3,1,5/31/2020,11,Abbott,MJN Stage1,MJN,High School,Alberta,Self Enrolled,-196,Stage 0,0,0,0.14,0.07,0.33,0.33,1,
1.00005E+12,21,22,1,2,1,8/31/2020,11,Nestle,Nestle Stage 1,MJN,Elementary School,Alberta,Self Enrolled,-229,Stage 0,,,0.93,0.07,1,0.14,0.5,
1.00005E+12,31,32,3,3, ,5/31/2020,19,Abbott,Abbott Stage1,Others,High School,Ontario,CoReg,75,Stage 1,,,0.13,0,,,,
1.00005E+12,11,12,1,3,1,8/31/2020,12,MJN,MJN Stage1,MJN,High School,British Columbia,Self Enrolled,-91,Stage 0,,,0.1,0,,,1,
1.00005E+12,11,12,1,3,2,5/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,3,Stage 1,,,0.29,0,,,1,
1.00005E+12,35,12,3,1,1,5/31/2020,19,MJN,Abbott Specialty,Others,Elementary School,Ontario,Self Enrolled,-168,Stage 0,,,0.08,0.04,0.25,0.13,0,
1.00005E+12,31,22,3,3, ,5/31/2020,19,Nestle,Abbott Stage1,Others,High School,Ontario,Self Enrolled,-86,Stage 0,,,0.2,0,,,0,
1.00005E+12,31,32,1,1,1,5/31/2020,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,Self Enrolled,-5,Stage 0,,,0.11,0,,,,
1.00005E+12,21,22,1,2,1,5/31/2020,15,Nestle,Nestle Stage 1,MJN,Elementary School,Newfoundland & Labrador,CoReg,-199,Stage 0,,,0,0,0,0,0,
1.00005E+12,32,32,1,3,1,8/31/2020,19,Abbott,Abbott Stage2,MJN,High School,Ontario,Self Enrolled,-166,Stage 0,,,0,0,0,0,0,
1.00005E+12,11,12,1,2,3,2/29/2020,15,MJN,MJN Stage1,MJN,Elementary School,Newfoundland & Labrador,Self Enrolled,-52,Stage 0,,,0,0,,,,
1.00005E+12,13,12,1,2,1,8/31/2020,19,MJN,MJN Solutions,MJN,Elementary School,Ontario,Self Enrolled,-178,Stage 0,,,0,0,0,0,0.5,
1.00005E+12,21,22,3,3,1,5/31/2020,19,Nestle,Nestle Stage 1,Others,High School,Ontario,Self Enrolled,-234,Stage 0,,,0.17,0,0.25,0,0,
1.00005E+12,21,22,1,3,1,8/31/2020,21,Nestle,Nestle Stage 1,MJN,High School,Quebec,Self Enrolled,-236,Stage 0,,,0.06,0,0.13,0,0,
1.00005E+12,21,22,3,3,1,8/31/2020,19,Nestle,Nestle Stage 1,Others,High School,Ontario,Self Enrolled,-108,Stage 0,,,0.17,0.08,0.2,0,0,
1.00005E+12,21,22,1,3,1,8/31/2020,12,Nestle,Nestle Stage 1,MJN,High School,British Columbia,Self Enrolled,-141,Stage 0,,,0.07,0,0,0,0,
1.00005E+12,21,22,3,3,1,8/31/2020,19,Nestle,Nestle Stage 1,Others,High School,Ontario,Self Enrolled,-249,Stage 0,,,0,0,0,0,0,
1.00005E+12,21,22,3,3,1,8/31/2020,19,Nestle,Nestle Stage 1,Others,High School,Ontario,Self Enrolled,-211,Stage 0,,,0.17,0,0.2,0,0,
1.00005E+12,23,22,1,2,1,8/31/2020,19,Nestle,Nestle Solutions,MJN,Elementary School,Ontario,Self Enrolled,-148,Stage 0,,,0.06,0,0.1,0,0,
1.00005E+12,11,12,3,3,1,8/31/2020,19,MJN,MJN Stage1,Others,High School,Ontario,Self Enrolled,-145,Stage 0,,,0.15,0.15,0.33,0.33,0.5,
1.00005E+12,31,32,1,3,1,8/31/2020,13,Abbott,Abbott Stage1,MJN,High School,Manitoba,Self Enrolled,-189,Stage 0,0,0,0.25,0.1,0.56,0.22,0,
1.00005E+12,22,12,1,1,1,5/31/2020,19,MJN,Nestle Stage 2,MJN,Elementary School,Ontario,Self Enrolled,30,Stage 1,,,0.06,0,,,0,
1.00005E+12,21,22,1,3,1,5/31/2020,19,Nestle,Nestle Stage 1,MJN,High School,Ontario,Self Enrolled,-100,Stage 0,,,0,0,,,0,
1.00005E+12,11,12,3,2, ,2/29/2020,19,MJN,MJN Stage1,Others,Elementary School,Ontario,Self Enrolled,117,Stage 1,,,0.33,0,,,,
1.00005E+12,13,12,1,1,1,5/31/2020,19,MJN,MJN Solutions,MJN,Elementary School,Ontario,Self Enrolled,39,Stage 1,,,0.06,0,,,0,
1.00005E+12,11,12,1,3,1,8/31/2020,21,MJN,MJN Stage1,MJN,High School,Quebec,Self Enrolled,25,Stage 1,,,0.43,0.1,0,0,1,
1.00005E+12,11,12,1,2,1,5/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,2,Stage 1,,,0.08,0.04,0,0,0,
1.00005E+12,31,32,3,3,1,8/31/2020,22,Abbott,Abbott Stage1,Others,High School,Saskatchewan,Self Enrolled,73,Stage 1,0,0,0.13,0,0,0,0,0
1.00005E+12,11,12,1,1,1,8/31/2020,11,MJN,MJN Stage1,MJN,Elementary School,Alberta,Self Enrolled,31,Stage 1,,,0.39,0.18,0,0,0,
1.00005E+12,11,12,1,3,1,8/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-204,Stage 0,0,0,0.35,0.12,0.75,0.25,0,
1.00005E+12,11,12,1,2,3,11/30/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,-27,Stage 0,0,0,0.51,0.21,0.27,0.27,0.5,
1.00005E+12,21,22,3,2,1,8/31/2020,14,Nestle,Nestle Stage 1,Others,Elementary School,New Brunswick,Self Enrolled,-213,Stage 0,,,0,0,0,0,0,
1.00005E+12,11,12,1,3,1,11/30/2020,13,MJN,MJN Stage1,MJN,High School,Manitoba,Self Enrolled,-206,Stage 0,,,0.11,0.06,0.25,0.25,0.5,
1.00005E+12,21,22,3,3,1,8/31/2020,21,Nestle,Nestle Stage 1,Others,High School,Quebec,Self Enrolled,-156,Stage 0,,,0,0,0,0,0,
1.00005E+12,11,12,1,2,1,8/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,2,Stage 1,,,0.04,0.02,0.12,0.06,0.5,
1.00005E+12,31,32,1,2,1,5/31/2020,11,Abbott,Abbott Stage1,MJN,Elementary School,Alberta,Self Enrolled,-1,Stage 0,,,0.28,0.22,0.23,0.15,0,
1.00005E+12,11,12,1,1,2,8/31/2020,22,MJN,MJN Stage1,MJN,Elementary School,Saskatchewan,Self Enrolled,-22,Stage 0,,,0,0.03,,,0,
1.00005E+12,11,12,1,1,3,5/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,-143,Stage 0,,,0,0,,,,
1.00005E+12,13,12,1,3,1,5/31/2020,19,MJN,MJN Solutions,MJN,High School,Ontario,Self Enrolled,-139,Stage 0,,,0,0,,,0,
1.00005E+12,61,62,3,3,1,8/31/2020,19,President's Choice,President's Choice Stage 2,Others,High School,Ontario,Self Enrolled,185,Stage 2,,,0.35,0.08,0.3,0.2,0,
1.00005E+12,13,12,1,2,1,11/30/2020,19,MJN,MJN Solutions,MJN,Elementary School,Ontario,Self Enrolled,-217,Stage 0,0,0,0.14,0.03,0.25,0.13,0.333333333,
1.00005E+12,13,12,1,2,1,8/31/2020,19,MJN,MJN Solutions,MJN,Elementary School,Ontario,Self Enrolled,-207,Stage 0,,,0.29,0.07,0.17,0.17,0.5,
1.00005E+12,11,12,3,3,1,5/31/2020,19,MJN,MJN Stage1,Others,High School,Ontario,Self Enrolled,160,Stage 1,0,0,0,0,0,0,1,
1.00005E+12,11,12,1,2,1,8/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,-160,Stage 0,,,0.38,0.1,0.36,0.07,0.5,
1.00005E+12,31,32,1,2,1,5/31/2020,12,Abbott,Abbott Stage1,MJN,Elementary School,British Columbia,Self Enrolled,-34,Stage 0,,,0,0,0,0,1,
1.00005E+12,33,32,3,1,1,5/31/2020,21,Abbott,Abbott Solutions,Others,Elementary School,Quebec,Self Enrolled,125,Stage 1,0,0,0.27,0.09,0.33,0.22,0,
1.00005E+12,31,32,3,3,1,8/31/2020,22,Abbott,Abbott Stage1,Others,High School,Saskatchewan,Self Enrolled,-122,Stage 0,,,0.4,0.13,0.56,0.22,0,
1.00005E+12,21,22,1,2, ,5/31/2020,16,Nestle,Nestle Stage 1,MJN,Elementary School,Nova Scotia,Self Enrolled,-58,Stage 0,,,0,0,,,0,
1.00005E+12,11,12,1,2,1,5/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,-161,Stage 0,,,0,0,0,0,1,
1.00005E+12,11,12,3,3,1,5/31/2020,19,MJN,MJN Stage1,Others,High School,Ontario,Self Enrolled,-74,Stage 0,0,0,0.03,0.03,0.14,0.14,1,
1.00005E+12,11,12,1,1,2,8/31/2020,16,MJN,MJN Stage1,MJN,Elementary School,Nova Scotia,Self Enrolled,-103,Stage 0,,,0.05,0.05,0,0,1,
1.00005E+12,21,22,1,2,1,5/31/2020,15,Nestle,Nestle Stage 1,MJN,Elementary School,Newfoundland & Labrador,Self Enrolled,-124,Stage 0,,,0.04,0,0,0,0,
1.00005E+12,11,12,9,3,1,2/29/2020,19,MJN,MJN Stage1,Others,High School,Ontario,CoReg,-54,Stage 0,,,0,0,,,,
1.00005E+12,11,12,1,3,1,11/30/2020,11,MJN,MJN Stage1,MJN,High School,Alberta,Self Enrolled,-150,Stage 0,,,0.62,0.02,0.75,0,0,
1.00005E+12,21,22,1,3,1,5/31/2020,11,Nestle,Nestle Stage 1,MJN,High School,Alberta,CoReg,-142,Stage 0,,,0,0,0,0,0,
1.00005E+12,31,32,3,2,1,11/30/2020,19,Abbott,Abbott Stage1,Others,Elementary School,Ontario,Self Enrolled,-262,Stage 0,,,0.09,0.02,0.13,0,0.5,
1.00005E+12,11,12,1,3,1,2/29/2020,22,MJN,MJN Stage1,MJN,High School,Saskatchewan,Self Enrolled,146,Stage 1,,,0.25,0,,,,
1.00005E+12,11,12,1,1, ,5/31/2020,19,MJN,MJN Stage1,MJN,Elementary School,Ontario,Self Enrolled,-45,Stage 0,,,0,0,,,0,
1.00005E+12,32,32,2,2,1,5/31/2020,21,Abbott,Abbott Stage2,Others,Elementary School,Quebec,CoReg,-75,Stage 0,,,0,0,,,0,
1.00005E+12,21,12,1,3,1,8/31/2020,19,MJN,Nestle Stage 1,MJN,High School,Ontario,Self Enrolled,136,Stage 1,0,0,0.73,0.16,1,0.8,0.5,
1.00005E+12,31,12,3,1,1,5/31/2020,19,MJN,Abbott Stage1,Others,Elementary School,Ontario,Self Enrolled,-33,Stage 0,,,0,0,0,0,0,
1.00005E+12,11,12,1,3,1,5/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,236,Stage 2,0,0,0.39,0.17,1,0,0.5,
1.00005E+12,21,22,1,1,2,8/31/2020,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,Self Enrolled,-90,Stage 0,,,0.16,0,0,0,0,
1.00005E+12,11,12,3,1,2,5/31/2020,21,MJN,MJN Stage1,Others,Elementary School,Quebec,Self Enrolled,-155,Stage 0,,,0,0,0,0,1,
1.00005E+12,11,12,1,3,1,5/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-118,Stage 0,,,0.47,0,0,0,,
1.00005E+12,11,32,1,3,1,5/31/2020,19,Abbott,MJN Stage1,MJN,High School,Ontario,Self Enrolled,5,Stage 1,,,0.09,0,0,0,0,
1.00005E+12,41,12,9,3,2,5/31/2020,21,MJN,Kirkland Stage 1,Others,High School,Quebec,Self Enrolled,134,Stage 1,,,0,0,,,,
1.00005E+12,31,32,1,3,1,5/31/2020,19,Abbott,Abbott Stage1,MJN,High School,Ontario,CoReg,-164,Stage 0,,,0,0,0,0,0,
1.00005E+12,21,22,1,2,1,5/31/2020,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,Self Enrolled,22,Stage 1,,,0.02,0,0,0,0,
1.00005E+12,31,32,1,2,1,8/31/2020,19,Abbott,Abbott Stage1,MJN,Elementary School,Ontario,CoReg,-166,Stage 0,,,0.05,0,0.11,0,0,
1.00005E+12,21,22,1,3,1,5/31/2020,22,Nestle,Nestle Stage 1,MJN,High School,Saskatchewan,Self Enrolled,-113,Stage 0,,,0.09,0,0,0,,
1.00005E+12,11,12,1,2,1,5/31/2020,12,MJN,MJN Stage1,MJN,Elementary School,British Columbia,Self Enrolled,28,Stage 1,,,0.22,0,0,0,0,
1.00005E+12,31,32,1,1,3,8/31/2020,11,Abbott,Abbott Stage1,MJN,Elementary School,Alberta,CoReg,-197,Stage 0,,,0.58,0.08,1,0.2,0,
1.00005E+12,31,32,3,3,1,5/31/2020,21,Abbott,Abbott Stage1,Others,High School,Quebec,Self Enrolled,-151,Stage 0,,,0,0.2,,,0,
1.00005E+12,21,22,1,2,1,5/31/2020,21,Nestle,Nestle Stage 1,MJN,Elementary School,Quebec,Self Enrolled,-81,Stage 0,,,0.12,0.06,,,0,
1.00005E+12,21,22,1,2,2,5/31/2020,19,Nestle,Nestle Stage 1,MJN,Elementary School,Ontario,Self Enrolled,19,Stage 1,,,0.35,0.04,0.35,0.06,0,
1.00005E+12,11,12,1,3,3,5/31/2020,19,MJN,MJN Stage1,MJN,High School,Ontario,Self Enrolled,-35,Stage 0,,,0,0,,,0,
1.00005E+12,31,32,1,3,1,8/31/2020,12,Abbott,Abbott Stage1,MJN,High School,British Columbia,Self Enrolled,54,Stage 1,,,0.26,0.03,,,0,
